,variant,respondent,task,taskText,taskOrder,time,interactions,certainty,difficulty,note,success,directSuccess,direct,firstClick,finalClick,pathLength,backclicks,backtracks,backsteps,path,firstClickName,finalClickName
1446,WTCI,21,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,4,32.282,"[""3"", ""3-2"", ""3-2-2""]",6.0,7.0,,True,True,True,3,3-2-2,3,0,0,0,"[[""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-2""]]",Culture,New collections
1447,WTCI,21,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",6,19.561,"[""3"", ""3-4"", ""3-4-1""]",5.0,7.0,,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
1448,WTCI,21,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",9,97.354,"[""1"", ""2"", ""2-4"", ""2"", ""3"", ""4"", ""5"", ""6"", ""0"", ""1"", ""2"", ""3"", ""4"", ""4-4"", ""4-4-2""]",7.0,1.0,,True,False,False,1,4-4-2,15,10,10,11,"[[""1""], [""2""], [""2"", ""2-4""], [], [""3""], [""4""], [""5""], [""6""], [""0""], [""1""], [""2""], [""3""], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Entertainment,Computers and internet
1449,WTCI,21,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,10,21.087,"[""4"", ""4-7"", ""4-7-1""]",7.0,7.0,,True,True,True,4,4-7-1,3,0,0,0,"[[""4""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Science,Animals
1450,WTCI,21,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",11,16.47,"[""4"", ""4-0"", ""4-0-2""]",6.0,7.0,,False,False,True,4,4-0-2,3,0,0,0,"[[""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-2""]]",Science,Research
1451,WTCI,21,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,8,14.339,"[""6"", ""5"", ""5-5"", ""5-5-0""]",7.0,7.0,,True,False,False,6,5-5-0,4,1,1,1,"[[""6""], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Lifestyle,Parenting
1453,WTCI,22,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,10,12.516,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",7.0,7.0,no,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
1454,WTCI,22,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",8,16.477,"[""1"", ""1-2"", ""1-5"", ""1-5-1""]",7.0,7.0,no,True,False,False,1,1-5-1,4,1,1,1,"[[""1""], [""1"", ""1-2""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Entertainment,Cinemas near you
1455,WTCI,22,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,3,25.98,"[""6"", ""6-0"", ""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,6.0,no,True,False,False,6,2-1-1-8,6,1,1,1,"[[""6""], [""6"", ""6-0""], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Lifestyle,Boxing
1456,WTCI,22,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,6,9.037,"[""2"", ""2-2"", ""2-2-3""]",7.0,7.0,no,False,False,True,2,2-2-3,3,0,0,0,"[[""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Hobbies,Recipes
1457,WTCI,22,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,2,24.487,"[""6"", ""1"", ""2"", ""2-3"", ""2-3-3""]",6.0,6.0,no,False,False,False,6,2-3-3,5,2,2,2,"[[""6""], [""1""], [""2""], [""2"", ""2-3""], [""2"", ""2-3"", ""2-3-3""]]",Lifestyle,Clothes
1458,WTCI,22,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",4,31.999,"[""5"", ""5-3"", ""6"", ""6-1"", ""6-1-2"", ""C"", ""3"", ""3-4"", ""3-4-1""]",6.0,6.0,no,True,False,False,5,3-4-1,9,2,2,4,"[[""5""], [""5"", ""5-3""], [""6""], [""6"", ""6-1""], [""6"", ""6-1"", ""6-1-2""], [], [""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Society,Medieval
1459,WTCI,22,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",11,33.077,"[""6"", ""6-0"", ""6-1"", ""1"", ""2"", ""3"", ""4"", ""4-4"", ""4-4-2""]",6.0,7.0,no,True,False,False,6,4-4-2,9,5,4,5,"[[""6""], [""6"", ""6-0""], [""6"", ""6-1""], [""1""], [""2""], [""3""], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Lifestyle,Computers and internet
1460,WTCI,22,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,9,74.999,"[""3"", ""6"", ""5"", ""2"", ""2-6"", ""1"", ""3"", ""4"", ""4-6"", ""5"", ""5-3"", ""6"", ""7"", ""6"", ""4"", ""4-2"", ""4-6"", ""4-1"", ""4-2"", ""4-2-0""]",5.0,7.0,no,False,False,False,3,4-2-0,20,14,14,14,"[[""3""], [""6""], [""5""], [""2""], [""2"", ""2-6""], [""1""], [""3""], [""4""], [""4"", ""4-6""], [""5""], [""5"", ""5-3""], [""6""], [""7""], [""6""], [""4""], [""4"", ""4-2""], [""4"", ""4-6""], [""4"", ""4-1""], [""4"", ""4-2""], [""4"", ""4-2"", ""4-2-0""]]",Culture,Zoology
1461,WTCI,22,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",5,31.92,"[""6"", ""6-2"", ""5"", ""5-4"", ""5-4-0""]",6.0,6.0,no,True,False,False,6,5-4-0,5,1,1,1,"[[""6""], [""6"", ""6-2""], [""5""], [""5"", ""5-4""], [""5"", ""5-4"", ""5-4-0""]]",Lifestyle,Health issues
1462,WTCI,22,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,7,15.469,"[""6"", ""6-1"", ""5"", ""5-5"", ""5-5-0""]",7.0,7.0,no,True,False,False,6,5-5-0,5,1,1,1,"[[""6""], [""6"", ""6-1""], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Lifestyle,Parenting
1464,WTCI,24,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,4,24.969,"[""3"", ""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",7.0,7.0,,True,False,False,3,1-2-2-6,5,1,1,1,"[[""3""], [""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Culture,Comedy
1465,WTCI,24,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",10,13.471,"[""1"", ""1-2"", ""1-2-6""]",4.0,5.0,,False,False,True,1,1-2-6,3,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-6""]]",Entertainment,Festivals
1466,WTCI,24,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,7,55.428,"[""1"", ""2"", ""2-1"", ""3"", ""4"", ""5"", ""6"", ""7"", ""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,5.0,,True,False,False,1,2-1-1-8,12,7,7,7,"[[""1""], [""2""], [""2"", ""2-1""], [""3""], [""4""], [""5""], [""6""], [""7""], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Entertainment,Boxing
1467,WTCI,24,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,9,34.473,"[""1"", ""2"", ""2-2"", ""2-2-7"", ""2-2-7-2""]",4.0,6.0,,True,False,False,1,2-2-7-2,5,1,1,1,"[[""1""], [""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-7""], [""2"", ""2-2"", ""2-2-7"", ""2-2-7-2""]]",Entertainment,Mexican cuisine
1468,WTCI,24,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,2,60.294,"[""6"", ""5"", ""0"", ""1"", ""2"", ""3"", ""2"", ""2-3"", ""2-3-0""]",6.0,5.0,No.,False,False,False,6,2-3-0,9,6,6,6,"[[""6""], [""5""], [""0""], [""1""], [""2""], [""3""], [""2""], [""2"", ""2-3""], [""2"", ""2-3"", ""2-3-0""]]",Lifestyle,Fashion shows
1469,WTCI,24,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",5,24.473,"[""5"", ""1"", ""2"", ""3"", ""3-4"", ""3-4-1""]",6.0,5.0,,True,False,False,5,3-4-1,6,3,3,3,"[[""5""], [""1""], [""2""], [""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Society,Medieval
1470,WTCI,24,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",6,67.953,"[""6"", ""1"", ""1-4"", ""2"", ""3"", ""4"", ""5"", ""6"", ""0"", ""1"", ""2"", ""2-4"", ""3"", ""3-3"", ""4"", ""4-4"", ""4-4-2""]",5.0,1.0,,True,False,False,6,4-4-2,17,11,11,11,"[[""6""], [""1""], [""1"", ""1-4""], [""2""], [""3""], [""4""], [""5""], [""6""], [""0""], [""1""], [""2""], [""2"", ""2-4""], [""3""], [""3"", ""3-3""], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Lifestyle,Computers and internet
1471,WTCI,24,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,11,103.612,"[""2"", ""2-5"", ""2-6"", ""1"", ""3"", ""4"", ""4-5"", ""5"", ""6"", ""7"", ""1"", ""2"", ""2-5"", ""2-6"", ""1"", ""0"", ""1"", ""2"", ""3"", ""4"", ""4-5"", ""4-7"", ""4-7-1""]",5.0,3.0,,True,False,False,2,4-7-1,23,17,15,17,"[[""2""], [""2"", ""2-5""], [""2"", ""2-6""], [""1""], [""3""], [""4""], [""4"", ""4-5""], [""5""], [""6""], [""7""], [""1""], [""2""], [""2"", ""2-5""], [""2"", ""2-6""], [""1""], [""0""], [""1""], [""2""], [""3""], [""4""], [""4"", ""4-5""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Hobbies,Animals
1472,WTCI,24,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",8,34.319,"[""6"", ""3"", ""1"", ""2"", ""4"", ""4-0"", ""4-0-2""]",2.0,2.0,,False,False,False,6,4-0-2,7,4,4,4,"[[""6""], [""3""], [""1""], [""2""], [""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-2""]]",Lifestyle,Research
1473,WTCI,24,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,3,38.424,"[""6"", ""6-1"", ""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""5-5"", ""5-5-0""]",7.0,7.0,,True,False,False,6,5-5-0,10,6,6,6,"[[""6""], [""6"", ""6-1""], [""0""], [""1""], [""2""], [""3""], [""4""], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Lifestyle,Parenting
1475,WTCI,25,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,5,7.921,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",7.0,7.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
1476,WTCI,25,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",10,29.864,"[""1"", ""1-2"", ""1-5"", ""1-5-1""]",7.0,5.0,,True,False,False,1,1-5-1,4,1,1,1,"[[""1""], [""1"", ""1-2""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Entertainment,Cinemas near you
1477,WTCI,25,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,8,12.334,"[""1"", ""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",7.0,7.0,,True,False,False,1,2-1-1-8,5,1,1,1,"[[""1""], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Entertainment,Boxing
1478,WTCI,25,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,3,15.779,"[""2"", ""2-2"", ""2-2-7"", ""2-2-7-2""]",6.0,7.0,I don't know what mesoamerican was so I assumed it was mexican,True,True,True,2,2-2-7-2,4,0,0,0,"[[""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-7""], [""2"", ""2-2"", ""2-2-7"", ""2-2-7-2""]]",Hobbies,Mexican cuisine
1479,WTCI,25,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,9,22.279,"[""6"", ""6-1"", ""2"", ""3"", ""3-2"", ""3-2-5""]",6.0,6.0,,False,False,False,6,3-2-5,6,2,2,2,"[[""6""], [""6"", ""6-1""], [""2""], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-5""]]",Lifestyle,Latest trends
1480,WTCI,25,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",4,7.321,"[""3"", ""3-4"", ""3-4-1""]",7.0,7.0,,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
1481,WTCI,25,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",2,33.272,"[""1"", ""2"", ""3"", ""6"", ""5"", ""4"", ""4-4"", ""4-4-2""]",5.0,5.0,,True,False,False,1,4-4-2,8,5,5,5,"[[""1""], [""2""], [""3""], [""6""], [""5""], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Entertainment,Computers and internet
1482,WTCI,25,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,11,19.787,"[""2"", ""2-6"", ""2-5"", ""3"", ""4"", ""4-7"", ""4-7-1""]",6.0,6.0,,True,False,False,2,4-7-1,7,3,2,3,"[[""2""], [""2"", ""2-6""], [""2"", ""2-5""], [""3""], [""4""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Hobbies,Animals
1483,WTCI,25,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",7,32.402,"[""4"", ""4-0"", ""6"", ""5"", ""6"", ""6-2"", ""5"", ""5-4"", ""5-4-0""]",5.0,6.0,,True,False,False,4,5-4-0,9,4,4,4,"[[""4""], [""4"", ""4-0""], [""6""], [""5""], [""6""], [""6"", ""6-2""], [""5""], [""5"", ""5-4""], [""5"", ""5-4"", ""5-4-0""]]",Science,Health issues
1484,WTCI,25,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,6,12.277,"[""6"", ""6-1"", ""5"", ""5-5"", ""5-5-0""]",7.0,6.0,,True,False,False,6,5-5-0,5,1,1,1,"[[""6""], [""6"", ""6-1""], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Lifestyle,Parenting
1486,WTCI,26,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,8,10.94,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",6.0,6.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
1487,WTCI,26,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",6,18.259,"[""2"", ""2-7"", ""1"", ""1-2"", ""1-2-0""]",5.0,5.0,,False,False,False,2,1-2-0,5,1,1,1,"[[""2""], [""2"", ""2-7""], [""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-0""]]",Hobbies,Upcoming releases
1488,WTCI,26,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,7,27.633,"[""1"", ""1-4"", ""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,5.0,,True,False,False,1,2-1-1-8,6,1,1,1,"[[""1""], [""1"", ""1-4""], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Entertainment,Boxing
1489,WTCI,26,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,5,8.157,"[""2"", ""2-2"", ""2-2-3""]",6.0,6.0,,False,False,True,2,2-2-3,3,0,0,0,"[[""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Hobbies,Recipes
1490,WTCI,26,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,11,11.843,"[""3"", ""3-2"", ""3-2-5""]",6.0,6.0,,False,False,True,3,3-2-5,3,0,0,0,"[[""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-5""]]",Culture,Latest trends
1491,WTCI,26,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",9,33.297,"[""4"", ""5"", ""6"", ""3"", ""3-4"", ""3-4-1""]",4.0,4.0,,True,False,False,4,3-4-1,6,3,3,3,"[[""4""], [""5""], [""6""], [""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Science,Medieval
1492,WTCI,26,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",2,30.945,"[""6"", ""5"", ""4"", ""4-4"", ""4-4-2""]",4.0,4.0,,True,False,False,6,4-4-2,5,2,2,2,"[[""6""], [""5""], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Lifestyle,Computers and internet
1493,WTCI,26,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,3,53.287,"[""3"", ""5"", ""2"", ""2-6"", ""2-5"", ""2-6"", ""2-5"", ""2-5-4""]",2.0,2.0,,False,False,False,3,2-5-4,8,5,5,5,"[[""3""], [""5""], [""2""], [""2"", ""2-6""], [""2"", ""2-5""], [""2"", ""2-6""], [""2"", ""2-5""], [""2"", ""2-5"", ""2-5-4""]]",Culture,Trees
1494,WTCI,26,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",4,21.796,"[""4"", ""4-0"", ""4-0-0"", ""C"", ""6"", ""5"", ""4"", ""4-0"", ""4-0-3""]",5.0,5.0,,False,False,False,4,4-0-3,9,3,3,5,"[[""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-0""], [], [""6""], [""5""], [""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-3""]]",Science,Innovations
1495,WTCI,26,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,10,10.117,"[""4"", ""5"", ""5-5"", ""5-5-0""]",6.0,6.0,,True,False,False,4,5-5-0,4,1,1,1,"[[""4""], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Science,Parenting
1497,WTCI,29,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,2,20.092,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",7.0,7.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
1498,WTCI,29,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",5,33.218,"[""6"", ""5"", ""3"", ""3-1"", ""1"", ""1-5"", ""1-5-1""]",7.0,7.0,,True,False,False,6,1-5-1,7,3,3,3,"[[""6""], [""5""], [""3""], [""3"", ""3-1""], [""1""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Lifestyle,Cinemas near you
1499,WTCI,29,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,3,23.907,"[""1"", ""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,6.0,,True,False,False,1,2-1-1-8,5,1,1,1,"[[""1""], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Entertainment,Boxing
1500,WTCI,29,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,9,10.508,"[""2"", ""2-2"", ""2-2-3""]",7.0,7.0,,False,False,True,2,2-2-3,3,0,0,0,"[[""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Hobbies,Recipes
1501,WTCI,29,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,10,15.745,"[""2"", ""2-3"", ""2-3-3""]",6.0,6.0,,False,False,True,2,2-3-3,3,0,0,0,"[[""2""], [""2"", ""2-3""], [""2"", ""2-3"", ""2-3-3""]]",Hobbies,Clothes
1502,WTCI,29,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",11,25.321,"[""4"", ""3"", ""3-4"", ""3-4-1""]",5.0,5.0,,True,False,False,4,3-4-1,4,1,1,1,"[[""4""], [""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Science,Medieval
1503,WTCI,29,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",4,58.217,"[""4"", ""3"", ""2"", ""1"", ""0"", ""1"", ""2"", ""2-4"", ""2-4-2""]",2.0,3.0,,False,False,False,4,2-4-2,9,6,6,6,"[[""4""], [""3""], [""2""], [""1""], [""0""], [""1""], [""2""], [""2"", ""2-4""], [""2"", ""2-4"", ""2-4-2""]]",Science,Furniture
1504,WTCI,29,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,8,48.582,"[""4"", ""5"", ""6"", ""2"", ""2-5"", ""2-6"", ""1"", ""3"", ""4"", ""4-5"", ""4-7"", ""4-7-1""]",5.0,6.0,,True,False,False,4,4-7-1,12,8,7,8,"[[""4""], [""5""], [""6""], [""2""], [""2"", ""2-5""], [""2"", ""2-6""], [""1""], [""3""], [""4""], [""4"", ""4-5""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Science,Animals
1505,WTCI,29,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",6,13.799,"[""5"", ""6"", ""6-1"", ""6-1-1""]",4.0,5.0,,False,False,False,5,6-1-1,4,1,1,1,"[[""5""], [""6""], [""6"", ""6-1""], [""6"", ""6-1"", ""6-1-1""]]",Society,Self-care
1506,WTCI,29,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,7,11.739,"[""5"", ""5-5"", ""5-5-0""]",7.0,7.0,,True,True,True,5,5-5-0,3,0,0,0,"[[""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Society,Parenting
1508,WTCI,30,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,10,9.718,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",7.0,7.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
1509,WTCI,30,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",8,15.672,"[""2"", ""1"", ""1-2"", ""1-2-0""]",6.0,6.0,,False,False,False,2,1-2-0,4,1,1,1,"[[""2""], [""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-0""]]",Hobbies,Upcoming releases
1510,WTCI,30,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,9,13.185,"[""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",7.0,7.0,,True,True,True,2,2-1-1-8,4,0,0,0,"[[""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Hobbies,Boxing
1511,WTCI,30,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,7,11.066,"[""2"", ""2-2"", ""2-2-3""]",6.0,7.0,,False,False,True,2,2-2-3,3,0,0,0,"[[""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Hobbies,Recipes
1512,WTCI,30,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,11,25.684,"[""1"", ""2"", ""3"", ""3-2"", ""3-2-2""]",6.0,6.0,,True,False,False,1,3-2-2,5,2,2,2,"[[""1""], [""2""], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-2""]]",Entertainment,New collections
1513,WTCI,30,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",6,12.057,"[""3"", ""3-3"", ""3-4"", ""3-4-1""]",5.0,6.0,,True,False,False,3,3-4-1,4,1,1,1,"[[""3""], [""3"", ""3-3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
1514,WTCI,30,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",2,103.556,"[""1"", ""2"", ""5"", ""6"", ""0"", ""1"", ""2"", ""2-4"", ""3"", ""4"", ""5"", ""6"", ""7"", ""6"", ""6-1"", ""6-2"", ""6-0"", ""2"", ""2"", ""1"", ""1-4"", ""1-5"", ""1-3"", ""1-2"", ""1-4"", ""1-4-1""]",1.0,3.0,,False,False,False,1,1-4-1,26,20,18,20,"[[""1""], [""2""], [""5""], [""6""], [""0""], [""1""], [""2""], [""2"", ""2-4""], [""3""], [""4""], [""5""], [""6""], [""7""], [""6""], [""6"", ""6-1""], [""6"", ""6-2""], [""6"", ""6-0""], [""2""], [], [""1""], [""1"", ""1-4""], [""1"", ""1-5""], [""1"", ""1-3""], [""1"", ""1-2""], [""1"", ""1-4""], [""1"", ""1-4"", ""1-4-1""]]",Entertainment,Computer games
